,Category,Section,Sub Section,Info,Link
10,Suscripción y primeros pasos,Primeros pasos,¿Dónde está disponible Max?,"¿Dónde está disponible Max?

Aquí es donde Max (y HBO Max) están disponibles actualmente:

Asia Pacífico
Europa
América Latina y el Caribe
Estados Unidos
Preguntas y respuestas sobre la disponibilidad de Max
¿Cuándo estará disponible Max en más regiones?
¿Puedo ver Max mientras viajo?
Solución de problemas

Si recibes el mensaje «This is uncharted territory» (Esto es territorio inexplorado), o «Aún no está disponible en tu región», es posible que tu dirección IP esté bloqueada o que esté identificando incorrectamente tu ubicación.

Si Max (o HBO Max) está disponible donde te encuentras, prueba estos pasos:

Paso 1: Desbloquea tu dirección IP
Paso 2: Reinicia tus dispositivos de red
Paso 3: Comunícate con tu proveedor de servicios de Internet
Paso 4: Contacta con nosotros",https://help.max.com/es-es/Answer/Detail/000002518
11,Suscripción y primeros pasos,Primeros pasos,HBO Max ahora es Max,"HBO Max ahora es Max

HBO Max ahora es Max. Esto es lo que necesitas saber:

¿Cómo actualizo a la aplicación Max?
¿En qué se diferencia Max de HBO Max?
¿Cómo puedo obtener Max?
¿En qué dispositivos puedo hacer streaming?
¿Se transfieren mis perfiles y configuración de HBO Max?
¿Hay cambios en los precios?
¿Hay cambios en los planes?
Ver también
¿Dónde está disponible Max?
Dispositivos compatibles con Max
Planes, facturación y pagos",https://help.max.com/es-es/Answer/Detail/000002564
12,Suscripción y primeros pasos,Primeros pasos,¿Cómo me suscribo a Max?,"¿Cómo me suscribo a Max?
Lo que hay que saber
Averigua si ya tienes acceso a Max (por ejemplo, los suscriptores de HBO).
Puedes registrarte en tu dispositivo o a través de un proveedor externo.
Regístrate en tu dispositivo
 
Teléfono o tableta
Ordenador
Televisión

Selecciona cómo quieres registrarte:

Max.com
Dispositivo Android, Apple o Amazon
Regístrate a través de un proveedor

Los planes de suscripción varían según el proveedor. Para consultar la lista completa de proveedores, ve a Proveedores de Max.

Selecciona cómo quieres registrarte:

Proveedor de Internet, telefonía móvil o televisión
Prime Video Channels (en algunos países)
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿El código del televisor no funciona?
¿No puedes hacer streaming después de volver a suscribirte?
Recibo un error de pago
¿No puedes resolver el rompecabezas de Captcha?
Mensaje «No se puede utilizar ese correo electrónico»",https://help.max.com/es-es/Answer/Detail/000002544
13,Suscripción y primeros pasos,Primeros pasos,Proveedores de Max,"Proveedores de Max

Aquí tienes una lista de proveedores que ofrecen Max:

Max.com
Tiendas de aplicaciones
Proveedores de Internet, telefonía móvil y televisión
Prime Video Channels (en algunos países)",https://help.max.com/es-es/Answer/Detail/000002545
14,Suscripción y primeros pasos,Primeros pasos,Todo sobre Max,"Todo sobre Max

Max reúne todo lo que te encantaba de HBO Max con deportes en directo y otros favoritos.

¿Qué puedo ver en Max?
¿Dónde está disponible Max?
¿Qué dispositivos son compatibles con Max?
¿Qué planes están disponibles y cuánto cuestan?
¿Cómo pago por Max?
¿Cómo me registro?",https://help.max.com/es-es/Answer/Detail/000002543
15,Suscripción y primeros pasos,Primeros pasos,¿Dónde está disponible Max?,"¿Dónde está disponible Max?

Aquí es donde Max (y HBO Max) están disponibles actualmente:

Asia Pacífico
Europa
América Latina y el Caribe
Estados Unidos
Preguntas y respuestas sobre la disponibilidad de Max
¿Cuándo estará disponible Max en más regiones?
¿Puedo ver Max mientras viajo?
Solución de problemas

Si recibes el mensaje «This is uncharted territory» (Esto es territorio inexplorado), o «Aún no está disponible en tu región», es posible que tu dirección IP esté bloqueada o que esté identificando incorrectamente tu ubicación.

Si Max (o HBO Max) está disponible donde te encuentras, prueba estos pasos:

Paso 1: Desbloquea tu dirección IP
Paso 2: Reinicia tus dispositivos de red
Paso 3: Comunícate con tu proveedor de servicios de Internet
Paso 4: Contacta con nosotros",https://help.max.com/es-es/Answer/Detail/000002518
16,Suscripción y primeros pasos,Primeros pasos,HBO Max ahora es Max,"HBO Max ahora es Max

HBO Max ahora es Max. Esto es lo que necesitas saber:

¿Cómo actualizo a la aplicación Max?
¿En qué se diferencia Max de HBO Max?
¿Cómo puedo obtener Max?
¿En qué dispositivos puedo hacer streaming?
¿Se transfieren mis perfiles y configuración de HBO Max?
¿Hay cambios en los precios?
¿Hay cambios en los planes?
Ver también
¿Dónde está disponible Max?
Dispositivos compatibles con Max
Planes, facturación y pagos",https://help.max.com/es-es/Answer/Detail/000002564
17,Suscripción y primeros pasos,Primeros pasos,¿Cómo me suscribo a Max?,"¿Cómo me suscribo a Max?
Lo que hay que saber
Averigua si ya tienes acceso a Max (por ejemplo, los suscriptores de HBO).
Puedes registrarte en tu dispositivo o a través de un proveedor externo.
Regístrate en tu dispositivo
 
Teléfono o tableta
Ordenador
Televisión

Selecciona cómo quieres registrarte:

Max.com
Dispositivo Android, Apple o Amazon
Regístrate a través de un proveedor

Los planes de suscripción varían según el proveedor. Para consultar la lista completa de proveedores, ve a Proveedores de Max.

Selecciona cómo quieres registrarte:

Proveedor de Internet, telefonía móvil o televisión
Prime Video Channels (en algunos países)
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿El código del televisor no funciona?
¿No puedes hacer streaming después de volver a suscribirte?
Recibo un error de pago
¿No puedes resolver el rompecabezas de Captcha?
Mensaje «No se puede utilizar ese correo electrónico»",https://help.max.com/es-es/Answer/Detail/000002544
18,Suscripción y primeros pasos,Primeros pasos,Proveedores de Max,"Proveedores de Max

Aquí tienes una lista de proveedores que ofrecen Max:

Max.com
Tiendas de aplicaciones
Proveedores de Internet, telefonía móvil y televisión
Prime Video Channels (en algunos países)",https://help.max.com/es-es/Answer/Detail/000002545
19,Suscripción y primeros pasos,Primeros pasos,Todo sobre Max,"Todo sobre Max

Max reúne todo lo que te encantaba de HBO Max con deportes en directo y otros favoritos.

¿Qué puedo ver en Max?
¿Dónde está disponible Max?
¿Qué dispositivos son compatibles con Max?
¿Qué planes están disponibles y cuánto cuestan?
¿Cómo pago por Max?
¿Cómo me registro?",https://help.max.com/es-es/Answer/Detail/000002543
20,Suscripción y primeros pasos,Primeros pasos,Cómo moverse por la aplicación Max,"Cómo moverse por la aplicación Max

¿Quieres ver algo en Max pero no sabes cómo encontrarlo? La aplicación Max incluye formas sencillas de encontrar lo que buscas, además de recomendaciones personalizadas y un lugar para guardar lo que quieres ver.

Accesibilidad
Pantalla de inicio
Notificaciones dentro de la aplicación
Mis cosas
Perfil
Buscar
Configuración",https://help.max.com/es-es/Answer/Detail/000002559
21,Suscripción y primeros pasos,Primeros pasos,¿Dónde está disponible Max?,"¿Dónde está disponible Max?

Aquí es donde Max (y HBO Max) están disponibles actualmente:

Asia Pacífico
Europa
América Latina y el Caribe
Estados Unidos
Preguntas y respuestas sobre la disponibilidad de Max
¿Cuándo estará disponible Max en más regiones?
¿Puedo ver Max mientras viajo?
Solución de problemas

Si recibes el mensaje «This is uncharted territory» (Esto es territorio inexplorado), o «Aún no está disponible en tu región», es posible que tu dirección IP esté bloqueada o que esté identificando incorrectamente tu ubicación.

Si Max (o HBO Max) está disponible donde te encuentras, prueba estos pasos:

Paso 1: Desbloquea tu dirección IP
Paso 2: Reinicia tus dispositivos de red
Paso 3: Comunícate con tu proveedor de servicios de Internet
Paso 4: Contacta con nosotros",https://help.max.com/es-es/Answer/Detail/000002518
22,Suscripción y primeros pasos,Primeros pasos,HBO Max ahora es Max,"HBO Max ahora es Max

HBO Max ahora es Max. Esto es lo que necesitas saber:

¿Cómo actualizo a la aplicación Max?
¿En qué se diferencia Max de HBO Max?
¿Cómo puedo obtener Max?
¿En qué dispositivos puedo hacer streaming?
¿Se transfieren mis perfiles y configuración de HBO Max?
¿Hay cambios en los precios?
¿Hay cambios en los planes?
Ver también
¿Dónde está disponible Max?
Dispositivos compatibles con Max
Planes, facturación y pagos",https://help.max.com/es-es/Answer/Detail/000002564
23,Suscripción y primeros pasos,Primeros pasos,¿Cómo me suscribo a Max?,"¿Cómo me suscribo a Max?
Lo que hay que saber
Averigua si ya tienes acceso a Max (por ejemplo, los suscriptores de HBO).
Puedes registrarte en tu dispositivo o a través de un proveedor externo.
Regístrate en tu dispositivo
 
Teléfono o tableta
Ordenador
Televisión

Selecciona cómo quieres registrarte:

Max.com
Dispositivo Android, Apple o Amazon
Regístrate a través de un proveedor

Los planes de suscripción varían según el proveedor. Para consultar la lista completa de proveedores, ve a Proveedores de Max.

Selecciona cómo quieres registrarte:

Proveedor de Internet, telefonía móvil o televisión
Prime Video Channels (en algunos países)
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿El código del televisor no funciona?
¿No puedes hacer streaming después de volver a suscribirte?
Recibo un error de pago
¿No puedes resolver el rompecabezas de Captcha?
Mensaje «No se puede utilizar ese correo electrónico»",https://help.max.com/es-es/Answer/Detail/000002544
24,Suscripción y primeros pasos,Primeros pasos,Proveedores de Max,"Proveedores de Max

Aquí tienes una lista de proveedores que ofrecen Max:

Max.com
Tiendas de aplicaciones
Proveedores de Internet, telefonía móvil y televisión
Prime Video Channels (en algunos países)",https://help.max.com/es-es/Answer/Detail/000002545
25,Suscripción y primeros pasos,Primeros pasos,Todo sobre Max,"Todo sobre Max

Max reúne todo lo que te encantaba de HBO Max con deportes en directo y otros favoritos.

¿Qué puedo ver en Max?
¿Dónde está disponible Max?
¿Qué dispositivos son compatibles con Max?
¿Qué planes están disponibles y cuánto cuestan?
¿Cómo pago por Max?
¿Cómo me registro?",https://help.max.com/es-es/Answer/Detail/000002543
26,Suscripción y primeros pasos,Primeros pasos,Cómo moverse por la aplicación Max,"Cómo moverse por la aplicación Max

¿Quieres ver algo en Max pero no sabes cómo encontrarlo? La aplicación Max incluye formas sencillas de encontrar lo que buscas, además de recomendaciones personalizadas y un lugar para guardar lo que quieres ver.

Accesibilidad
Pantalla de inicio
Notificaciones dentro de la aplicación
Mis cosas
Perfil
Buscar
Configuración",https://help.max.com/es-es/Answer/Detail/000002559
27,Suscripción y primeros pasos,Planes y precios,Todo sobre los planes de Max,"Todo sobre los planes de Max

Puedes suscribirte a Max a través de muchos proveedores. Algunos proveedores de suscripción ofrecen planes con facturación mensual o anual.

Los precios de los planes varían según el país. Para consultar los precios de los planes, ve a max.com.

Estos son los planes de Max:

Estándar
Premium
Premium con Deportes (cuando se compra a través de Apple)
Max DAZN*

*La disponibilidad de Max DAZN varía según los proveedores de suscripción

Complemento Deportes: Disfruta de deportes selectos de Eurosport al añadir el complemento Deportes a tu plan de suscripción base (disponible con el plan Premium con Deportes a través de Apple). El precio y la disponibilidad varían según el proveedor de la suscripción. Para más información, ve a Complemento Deportes. Si te suscribes al plan Max DAZN, no necesitas el complemento Deportes.

¿Suscriptor de Apple? Para añadir deportes, cambia tu plan a Premium con Deportes.

Preguntas y respuestas sobre los planes de Max
¿Qué incluye cada plan?
¿Qué proveedores ofrecen planes?
¿Qué plan base tengo?
¿Cómo cambio de plan?
¿Cómo obtengo o quito el complemento Deportes?",https://help.max.com/es-es/Answer/Detail/000002547
28,Suscripción y primeros pasos,Primeros pasos,¿Dónde está disponible Max?,"¿Dónde está disponible Max?

Aquí es donde Max (y HBO Max) están disponibles actualmente:

Asia Pacífico
Europa
América Latina y el Caribe
Estados Unidos
Preguntas y respuestas sobre la disponibilidad de Max
¿Cuándo estará disponible Max en más regiones?
¿Puedo ver Max mientras viajo?
Solución de problemas

Si recibes el mensaje «This is uncharted territory» (Esto es territorio inexplorado), o «Aún no está disponible en tu región», es posible que tu dirección IP esté bloqueada o que esté identificando incorrectamente tu ubicación.

Si Max (o HBO Max) está disponible donde te encuentras, prueba estos pasos:

Paso 1: Desbloquea tu dirección IP
Paso 2: Reinicia tus dispositivos de red
Paso 3: Comunícate con tu proveedor de servicios de Internet
Paso 4: Contacta con nosotros",https://help.max.com/es-es/Answer/Detail/000002518
29,Suscripción y primeros pasos,Primeros pasos,HBO Max ahora es Max,"HBO Max ahora es Max

HBO Max ahora es Max. Esto es lo que necesitas saber:

¿Cómo actualizo a la aplicación Max?
¿En qué se diferencia Max de HBO Max?
¿Cómo puedo obtener Max?
¿En qué dispositivos puedo hacer streaming?
¿Se transfieren mis perfiles y configuración de HBO Max?
¿Hay cambios en los precios?
¿Hay cambios en los planes?
Ver también
¿Dónde está disponible Max?
Dispositivos compatibles con Max
Planes, facturación y pagos",https://help.max.com/es-es/Answer/Detail/000002564
30,Suscripción y primeros pasos,Primeros pasos,¿Cómo me suscribo a Max?,"¿Cómo me suscribo a Max?
Lo que hay que saber
Averigua si ya tienes acceso a Max (por ejemplo, los suscriptores de HBO).
Puedes registrarte en tu dispositivo o a través de un proveedor externo.
Regístrate en tu dispositivo
 
Teléfono o tableta
Ordenador
Televisión

Selecciona cómo quieres registrarte:

Max.com
Dispositivo Android, Apple o Amazon
Regístrate a través de un proveedor

Los planes de suscripción varían según el proveedor. Para consultar la lista completa de proveedores, ve a Proveedores de Max.

Selecciona cómo quieres registrarte:

Proveedor de Internet, telefonía móvil o televisión
Prime Video Channels (en algunos países)
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿El código del televisor no funciona?
¿No puedes hacer streaming después de volver a suscribirte?
Recibo un error de pago
¿No puedes resolver el rompecabezas de Captcha?
Mensaje «No se puede utilizar ese correo electrónico»",https://help.max.com/es-es/Answer/Detail/000002544
31,Suscripción y primeros pasos,Primeros pasos,Proveedores de Max,"Proveedores de Max

Aquí tienes una lista de proveedores que ofrecen Max:

Max.com
Tiendas de aplicaciones
Proveedores de Internet, telefonía móvil y televisión
Prime Video Channels (en algunos países)",https://help.max.com/es-es/Answer/Detail/000002545
32,Suscripción y primeros pasos,Primeros pasos,Todo sobre Max,"Todo sobre Max

Max reúne todo lo que te encantaba de HBO Max con deportes en directo y otros favoritos.

¿Qué puedo ver en Max?
¿Dónde está disponible Max?
¿Qué dispositivos son compatibles con Max?
¿Qué planes están disponibles y cuánto cuestan?
¿Cómo pago por Max?
¿Cómo me registro?",https://help.max.com/es-es/Answer/Detail/000002543
33,Suscripción y primeros pasos,Primeros pasos,Cómo moverse por la aplicación Max,"Cómo moverse por la aplicación Max

¿Quieres ver algo en Max pero no sabes cómo encontrarlo? La aplicación Max incluye formas sencillas de encontrar lo que buscas, además de recomendaciones personalizadas y un lugar para guardar lo que quieres ver.

Accesibilidad
Pantalla de inicio
Notificaciones dentro de la aplicación
Mis cosas
Perfil
Buscar
Configuración",https://help.max.com/es-es/Answer/Detail/000002559
34,Suscripción y primeros pasos,Planes y precios,Todo sobre los planes de Max,"Todo sobre los planes de Max

Puedes suscribirte a Max a través de muchos proveedores. Algunos proveedores de suscripción ofrecen planes con facturación mensual o anual.

Los precios de los planes varían según el país. Para consultar los precios de los planes, ve a max.com.

Estos son los planes de Max:

Estándar
Premium
Premium con Deportes (cuando se compra a través de Apple)
Max DAZN*

*La disponibilidad de Max DAZN varía según los proveedores de suscripción

Complemento Deportes: Disfruta de deportes selectos de Eurosport al añadir el complemento Deportes a tu plan de suscripción base (disponible con el plan Premium con Deportes a través de Apple). El precio y la disponibilidad varían según el proveedor de la suscripción. Para más información, ve a Complemento Deportes. Si te suscribes al plan Max DAZN, no necesitas el complemento Deportes.

¿Suscriptor de Apple? Para añadir deportes, cambia tu plan a Premium con Deportes.

Preguntas y respuestas sobre los planes de Max
¿Qué incluye cada plan?
¿Qué proveedores ofrecen planes?
¿Qué plan base tengo?
¿Cómo cambio de plan?
¿Cómo obtengo o quito el complemento Deportes?",https://help.max.com/es-es/Answer/Detail/000002547
35,Suscripción y primeros pasos,Planes y precios,Deportes en Max,"Deportes en Max

Cuando añadas el complemento Deportes (o el plan Premium con Deportes en dispositivos Apple) tendrás acceso en primera fila a prestigiosos eventos en directo, acción de la liga y torneos, como el Roland-Garros y el Tour de Francia 2025.

Los precios del complemento Deportes varían según el país. Para obtener información sobre deportes y precios, ve a max.com/sports. Para información sobre cómo quitar el complemento Deportes, ve a Gestionar el complemento Deportes.

Preguntas y respuestas sobre el complemento Deportes
¿Qué incluye el complemento Deportes?
¿Cuánto cuesta el complemento Deportes?
¿Cómo añado Deportes a mi plan?
¿Cómo puedo ver deportes?
Solución de problemas

Selecciona el mensaje que recibes a continuación:

No se pueden realizar cambios en tu suscripción en este dispositivo
Añade Deportes a través de {nombre del proveedor}
No disponible con tu proveedor",https://help.max.com/es-es/Answer/Detail/000002560
36,Suscripción y primeros pasos,Primeros pasos,¿Dónde está disponible Max?,"¿Dónde está disponible Max?

Aquí es donde Max (y HBO Max) están disponibles actualmente:

Asia Pacífico
Europa
América Latina y el Caribe
Estados Unidos
Preguntas y respuestas sobre la disponibilidad de Max
¿Cuándo estará disponible Max en más regiones?
¿Puedo ver Max mientras viajo?
Solución de problemas

Si recibes el mensaje «This is uncharted territory» (Esto es territorio inexplorado), o «Aún no está disponible en tu región», es posible que tu dirección IP esté bloqueada o que esté identificando incorrectamente tu ubicación.

Si Max (o HBO Max) está disponible donde te encuentras, prueba estos pasos:

Paso 1: Desbloquea tu dirección IP
Paso 2: Reinicia tus dispositivos de red
Paso 3: Comunícate con tu proveedor de servicios de Internet
Paso 4: Contacta con nosotros",https://help.max.com/es-es/Answer/Detail/000002518
37,Suscripción y primeros pasos,Primeros pasos,HBO Max ahora es Max,"HBO Max ahora es Max

HBO Max ahora es Max. Esto es lo que necesitas saber:

¿Cómo actualizo a la aplicación Max?
¿En qué se diferencia Max de HBO Max?
¿Cómo puedo obtener Max?
¿En qué dispositivos puedo hacer streaming?
¿Se transfieren mis perfiles y configuración de HBO Max?
¿Hay cambios en los precios?
¿Hay cambios en los planes?
Ver también
¿Dónde está disponible Max?
Dispositivos compatibles con Max
Planes, facturación y pagos",https://help.max.com/es-es/Answer/Detail/000002564
38,Suscripción y primeros pasos,Primeros pasos,¿Cómo me suscribo a Max?,"¿Cómo me suscribo a Max?
Lo que hay que saber
Averigua si ya tienes acceso a Max (por ejemplo, los suscriptores de HBO).
Puedes registrarte en tu dispositivo o a través de un proveedor externo.
Regístrate en tu dispositivo
 
Teléfono o tableta
Ordenador
Televisión

Selecciona cómo quieres registrarte:

Max.com
Dispositivo Android, Apple o Amazon
Regístrate a través de un proveedor

Los planes de suscripción varían según el proveedor. Para consultar la lista completa de proveedores, ve a Proveedores de Max.

Selecciona cómo quieres registrarte:

Proveedor de Internet, telefonía móvil o televisión
Prime Video Channels (en algunos países)
Solución de problemas
Mensaje «Comprueba el correo electrónico y la contraseña»
¿El código del televisor no funciona?
¿No puedes hacer streaming después de volver a suscribirte?
Recibo un error de pago
¿No puedes resolver el rompecabezas de Captcha?
Mensaje «No se puede utilizar ese correo electrónico»",https://help.max.com/es-es/Answer/Detail/000002544
39,Suscripción y primeros pasos,Primeros pasos,Proveedores de Max,"Proveedores de Max

Aquí tienes una lista de proveedores que ofrecen Max:

Max.com
Tiendas de aplicaciones
Proveedores de Internet, telefonía móvil y televisión
Prime Video Channels (en algunos países)",https://help.max.com/es-es/Answer/Detail/000002545
40,Suscripción y primeros pasos,Primeros pasos,Todo sobre Max,"Todo sobre Max

Max reúne todo lo que te encantaba de HBO Max con deportes en directo y otros favoritos.

¿Qué puedo ver en Max?
¿Dónde está disponible Max?
¿Qué dispositivos son compatibles con Max?
¿Qué planes están disponibles y cuánto cuestan?
¿Cómo pago por Max?
¿Cómo me registro?",https://help.max.com/es-es/Answer/Detail/000002543
41,Suscripción y primeros pasos,Primeros pasos,Cómo moverse por la aplicación Max,"Cómo moverse por la aplicación Max

¿Quieres ver algo en Max pero no sabes cómo encontrarlo? La aplicación Max incluye formas sencillas de encontrar lo que buscas, además de recomendaciones personalizadas y un lugar para guardar lo que quieres ver.

Accesibilidad
Pantalla de inicio
Notificaciones dentro de la aplicación
Mis cosas
Perfil
Buscar
Configuración",https://help.max.com/es-es/Answer/Detail/000002559
